<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,19/09/18,15:01,111600.0,111730.0,111580.0,111680.0,358
SPFB.RTS-12.18,1,19/09/18,15:02,111680.0,111680.0,111610.0,111620.0,73
SPFB.RTS-12.18,1,19/09/18,15:03,111620.0,111620.0,111600.0,111600.0,52
SPFB.RTS-12.18,1,19/09/18,15:04,111610.0,111640.0,111580.0,111640.0,80
SPFB.RTS-12.18,1,19/09/18,15:05,111640.0,111670.0,111620.0,111640.0,54
SPFB.RTS-12.18,1,19/09/18,15:06,111640.0,111690.0,111630.0,111640.0,74
SPFB.RTS-12.18,1,19/09/18,15:07,111650.0,111650.0,111620.0,111640.0,112
SPFB.RTS-12.18,1,19/09/18,15:08,111620.0,111640.0,111620.0,111640.0,317
SPFB.RTS-12.18,1,19/09/18,15:09,111630.0,111640.0,111610.0,111630.0,112
SPFB.RTS-12.18,1,19/09/18,15:10,111630.0,111640.0,111580.0,111580.0,107
SPFB.RTS-12.18,1,19/09/18,15:11,111570.0,111580.0,111550.0,111550.0,135
SPFB.RTS-12.18,1,19/09/18,15:12,111540.0,111550.0,111520.0,111520.0,72
SPFB.RTS-12.18,1,19/09/18,15:13,111530.0,111560.0,111520.0,111560.0,122
SPFB.RTS-12.18,1,19/09/18,15:14,111550.0,111550.0,111490.0,111500.0,113
SPFB.RTS-12.18,1,19/09/18,15:15,111510.0,111540.0,111500.0,111540.0,78
SPFB.RTS-12.18,1,19/09/18,15:16,111530.0,111570.0,111520.0,111520.0,62
SPFB.RTS-12.18,1,19/09/18,15:17,111520.0,111540.0,111510.0,111520.0,90
SPFB.RTS-12.18,1,19/09/18,15:18,111520.0,111530.0,111510.0,111530.0,60
SPFB.RTS-12.18,1,19/09/18,15:19,111530.0,111570.0,111530.0,111560.0,83
SPFB.RTS-12.18,1,19/09/18,15:20,111540.0,111560.0,111520.0,111550.0,92
SPFB.RTS-12.18,1,19/09/18,15:21,111550.0,111550.0,111480.0,111490.0,118
SPFB.RTS-12.18,1,19/09/18,15:22,111490.0,111600.0,111490.0,111600.0,194
SPFB.RTS-12.18,1,19/09/18,15:23,111600.0,111640.0,111600.0,111640.0,184
SPFB.RTS-12.18,1,19/09/18,15:24,111640.0,111640.0,111620.0,111640.0,98
SPFB.RTS-12.18,1,19/09/18,15:25,111630.0,111640.0,111580.0,111620.0,79
SPFB.RTS-12.18,1,19/09/18,15:26,111620.0,111640.0,111580.0,111640.0,135
SPFB.RTS-12.18,1,19/09/18,15:27,111640.0,111650.0,111620.0,111640.0,160
SPFB.RTS-12.18,1,19/09/18,15:28,111640.0,111640.0,111600.0,111610.0,81
SPFB.RTS-12.18,1,19/09/18,15:29,111590.0,111640.0,111590.0,111640.0,61
SPFB.RTS-12.18,1,19/09/18,15:30,111640.0,111670.0,111630.0,111670.0,91
SPFB.RTS-12.18,1,19/09/18,15:31,111670.0,111690.0,111590.0,111590.0,234
SPFB.RTS-12.18,1,19/09/18,15:32,111590.0,111610.0,111590.0,111590.0,52
SPFB.RTS-12.18,1,19/09/18,15:33,111590.0,111650.0,111590.0,111630.0,92
SPFB.RTS-12.18,1,19/09/18,15:34,111630.0,111640.0,111610.0,111620.0,141
SPFB.RTS-12.18,1,19/09/18,15:35,111620.0,111640.0,111600.0,111610.0,282
SPFB.RTS-12.18,1,19/09/18,15:36,111610.0,111620.0,111590.0,111600.0,140
SPFB.RTS-12.18,1,19/09/18,15:37,111600.0,111630.0,111570.0,111590.0,669
SPFB.RTS-12.18,1,19/09/18,15:38,111600.0,111640.0,111570.0,111640.0,651
SPFB.RTS-12.18,1,19/09/18,15:39,111640.0,111690.0,111600.0,111600.0,256
SPFB.RTS-12.18,1,19/09/18,15:40,111580.0,111650.0,111580.0,111580.0,336
SPFB.RTS-12.18,1,19/09/18,15:41,111590.0,111720.0,111590.0,111680.0,268
SPFB.RTS-12.18,1,19/09/18,15:42,111680.0,111690.0,111620.0,111640.0,241
SPFB.RTS-12.18,1,19/09/18,15:43,111640.0,111640.0,111590.0,111610.0,117
SPFB.RTS-12.18,1,19/09/18,15:44,111610.0,111620.0,111590.0,111620.0,107
SPFB.RTS-12.18,1,19/09/18,15:45,111620.0,111650.0,111590.0,111610.0,186
SPFB.RTS-12.18,1,19/09/18,15:46,111600.0,111610.0,111580.0,111590.0,81
SPFB.RTS-12.18,1,19/09/18,15:47,111580.0,111620.0,111580.0,111620.0,312
SPFB.RTS-12.18,1,19/09/18,15:48,111620.0,111630.0,111600.0,111600.0,116
SPFB.RTS-12.18,1,19/09/18,15:49,111600.0,111600.0,111580.0,111580.0,160
SPFB.RTS-12.18,1,19/09/18,15:50,111580.0,111600.0,111570.0,111580.0,73
SPFB.RTS-12.18,1,19/09/18,15:51,111590.0,111590.0,111550.0,111550.0,92
SPFB.RTS-12.18,1,19/09/18,15:52,111550.0,111580.0,111540.0,111570.0,146
SPFB.RTS-12.18,1,19/09/18,15:53,111560.0,111580.0,111550.0,111550.0,95
SPFB.RTS-12.18,1,19/09/18,15:54,111570.0,111620.0,111570.0,111600.0,359
SPFB.RTS-12.18,1,19/09/18,15:55,111610.0,111610.0,111580.0,111600.0,65
SPFB.RTS-12.18,1,19/09/18,15:56,111590.0,111600.0,111590.0,111600.0,273
SPFB.RTS-12.18,1,19/09/18,15:57,111600.0,111630.0,111590.0,111590.0,117
SPFB.RTS-12.18,1,19/09/18,15:58,111590.0,111620.0,111580.0,111610.0,127
SPFB.RTS-12.18,1,19/09/18,15:59,111610.0,111610.0,111600.0,111610.0,140
SPFB.RTS-12.18,1,19/09/18,16:00,111610.0,111610.0,111600.0,111600.0,103
SPFB.RTS-12.18,1,19/09/18,16:01,111600.0,111620.0,111580.0,111610.0,117
SPFB.RTS-12.18,1,19/09/18,16:02,111610.0,111650.0,111610.0,111630.0,98
SPFB.RTS-12.18,1,19/09/18,16:03,111630.0,111700.0,111620.0,111650.0,243
SPFB.RTS-12.18,1,19/09/18,16:04,111670.0,111750.0,111660.0,111670.0,329
SPFB.RTS-12.18,1,19/09/18,16:05,111670.0,111740.0,111660.0,111740.0,290
SPFB.RTS-12.18,1,19/09/18,16:06,111710.0,111710.0,111680.0,111710.0,124
SPFB.RTS-12.18,1,19/09/18,16:07,111710.0,111710.0,111680.0,111690.0,120
SPFB.RTS-12.18,1,19/09/18,16:08,111680.0,111690.0,111650.0,111650.0,127
SPFB.RTS-12.18,1,19/09/18,16:09,111660.0,111660.0,111630.0,111630.0,80
SPFB.RTS-12.18,1,19/09/18,16:10,111630.0,111640.0,111580.0,111610.0,194
SPFB.RTS-12.18,1,19/09/18,16:11,111600.0,111600.0,111570.0,111600.0,119
SPFB.RTS-12.18,1,19/09/18,16:12,111590.0,111640.0,111590.0,111630.0,134
SPFB.RTS-12.18,1,19/09/18,16:13,111640.0,111660.0,111630.0,111660.0,274
SPFB.RTS-12.18,1,19/09/18,16:14,111630.0,111630.0,111610.0,111610.0,88
SPFB.RTS-12.18,1,19/09/18,16:15,111610.0,111620.0,111560.0,111560.0,131
SPFB.RTS-12.18,1,19/09/18,16:16,111570.0,111650.0,111560.0,111650.0,229
SPFB.RTS-12.18,1,19/09/18,16:17,111650.0,111700.0,111630.0,111690.0,362
SPFB.RTS-12.18,1,19/09/18,16:18,111680.0,111700.0,111660.0,111660.0,137
SPFB.RTS-12.18,1,19/09/18,16:19,111660.0,111690.0,111660.0,111690.0,103
SPFB.RTS-12.18,1,19/09/18,16:20,111690.0,111690.0,111670.0,111690.0,87
SPFB.RTS-12.18,1,19/09/18,16:21,111690.0,111720.0,111690.0,111710.0,294
SPFB.RTS-12.18,1,19/09/18,16:22,111710.0,111810.0,111710.0,111790.0,792
SPFB.RTS-12.18,1,19/09/18,16:23,111790.0,111810.0,111740.0,111750.0,481
SPFB.RTS-12.18,1,19/09/18,16:24,111760.0,111810.0,111740.0,111750.0,295
SPFB.RTS-12.18,1,19/09/18,16:25,111740.0,111740.0,111700.0,111700.0,125
SPFB.RTS-12.18,1,19/09/18,16:26,111700.0,111760.0,111700.0,111760.0,158
SPFB.RTS-12.18,1,19/09/18,16:27,111760.0,111770.0,111720.0,111750.0,181
SPFB.RTS-12.18,1,19/09/18,16:28,111760.0,111770.0,111730.0,111740.0,197
SPFB.RTS-12.18,1,19/09/18,16:29,111740.0,111780.0,111720.0,111770.0,125
SPFB.RTS-12.18,1,19/09/18,16:30,111770.0,111800.0,111760.0,111790.0,107
SPFB.RTS-12.18,1,19/09/18,16:31,111780.0,111800.0,111750.0,111800.0,387
SPFB.RTS-12.18,1,19/09/18,16:32,111810.0,111850.0,111800.0,111810.0,328
SPFB.RTS-12.18,1,19/09/18,16:33,111820.0,111940.0,111820.0,111940.0,551
SPFB.RTS-12.18,1,19/09/18,16:34,111930.0,111940.0,111850.0,111850.0,368
SPFB.RTS-12.18,1,19/09/18,16:35,111850.0,111860.0,111790.0,111810.0,172
SPFB.RTS-12.18,1,19/09/18,16:36,111790.0,111870.0,111790.0,111870.0,146
SPFB.RTS-12.18,1,19/09/18,16:37,111860.0,111870.0,111820.0,111860.0,109
SPFB.RTS-12.18,1,19/09/18,16:38,111870.0,111890.0,111850.0,111850.0,301
SPFB.RTS-12.18,1,19/09/18,16:39,111860.0,111860.0,111830.0,111830.0,180
SPFB.RTS-12.18,1,19/09/18,16:40,111820.0,111850.0,111780.0,111800.0,160
SPFB.RTS-12.18,1,19/09/18,16:41,111790.0,111840.0,111730.0,111840.0,421
SPFB.RTS-12.18,1,19/09/18,16:42,111840.0,111900.0,111830.0,111840.0,278
SPFB.RTS-12.18,1,19/09/18,16:43,111820.0,111830.0,111770.0,111830.0,286
SPFB.RTS-12.18,1,19/09/18,16:44,111820.0,111850.0,111820.0,111820.0,71
SPFB.RTS-12.18,1,19/09/18,16:45,111820.0,111840.0,111820.0,111820.0,125
SPFB.RTS-12.18,1,19/09/18,16:46,111810.0,111820.0,111750.0,111790.0,158
SPFB.RTS-12.18,1,19/09/18,16:47,111790.0,111850.0,111790.0,111850.0,125
SPFB.RTS-12.18,1,19/09/18,16:48,111860.0,111890.0,111850.0,111880.0,213
SPFB.RTS-12.18,1,19/09/18,16:49,111890.0,111890.0,111800.0,111810.0,209
SPFB.RTS-12.18,1,19/09/18,16:50,111810.0,111860.0,111800.0,111850.0,74
SPFB.RTS-12.18,1,19/09/18,16:51,111840.0,111850.0,111810.0,111840.0,369
SPFB.RTS-12.18,1,19/09/18,16:52,111840.0,111850.0,111810.0,111850.0,134
SPFB.RTS-12.18,1,19/09/18,16:53,111860.0,111880.0,111820.0,111830.0,195
SPFB.RTS-12.18,1,19/09/18,16:54,111840.0,111890.0,111830.0,111850.0,123
SPFB.RTS-12.18,1,19/09/18,16:55,111870.0,111890.0,111840.0,111850.0,120
SPFB.RTS-12.18,1,19/09/18,16:56,111840.0,111850.0,111790.0,111810.0,168
SPFB.RTS-12.18,1,19/09/18,16:57,111810.0,111820.0,111760.0,111760.0,191
SPFB.RTS-12.18,1,19/09/18,16:58,111760.0,111770.0,111670.0,111730.0,317
SPFB.RTS-12.18,1,19/09/18,16:59,111740.0,111790.0,111720.0,111770.0,134
SPFB.RTS-12.18,1,19/09/18,17:00,111770.0,111800.0,111740.0,111800.0,215
SPFB.RTS-12.18,1,19/09/18,17:01,111790.0,111810.0,111690.0,111710.0,639
SPFB.RTS-12.18,1,19/09/18,17:02,111700.0,111720.0,111690.0,111700.0,94
SPFB.RTS-12.18,1,19/09/18,17:03,111720.0,111740.0,111710.0,111730.0,123
SPFB.RTS-12.18,1,19/09/18,17:04,111720.0,111750.0,111670.0,111740.0,273
SPFB.RTS-12.18,1,19/09/18,17:05,111730.0,111770.0,111710.0,111770.0,323
SPFB.RTS-12.18,1,19/09/18,17:06,111760.0,111760.0,111720.0,111730.0,73
SPFB.RTS-12.18,1,19/09/18,17:07,111720.0,111730.0,111670.0,111720.0,128
SPFB.RTS-12.18,1,19/09/18,17:08,111720.0,111740.0,111590.0,111640.0,331
SPFB.RTS-12.18,1,19/09/18,17:09,111630.0,111680.0,111620.0,111650.0,142
SPFB.RTS-12.18,1,19/09/18,17:10,111670.0,111680.0,111620.0,111620.0,280
SPFB.RTS-12.18,1,19/09/18,17:11,111640.0,111680.0,111620.0,111650.0,365
SPFB.RTS-12.18,1,19/09/18,17:12,111640.0,111670.0,111580.0,111670.0,354
SPFB.RTS-12.18,1,19/09/18,17:13,111660.0,111680.0,111650.0,111670.0,110
SPFB.RTS-12.18,1,19/09/18,17:14,111660.0,111670.0,111630.0,111630.0,131
SPFB.RTS-12.18,1,19/09/18,17:15,111630.0,111650.0,111600.0,111600.0,246
SPFB.RTS-12.18,1,19/09/18,17:16,111600.0,111600.0,111540.0,111560.0,364
SPFB.RTS-12.18,1,19/09/18,17:17,111560.0,111570.0,111540.0,111570.0,143
SPFB.RTS-12.18,1,19/09/18,17:18,111570.0,111620.0,111570.0,111610.0,117
SPFB.RTS-12.18,1,19/09/18,17:19,111600.0,111670.0,111590.0,111670.0,197
SPFB.RTS-12.18,1,19/09/18,17:20,111660.0,111670.0,111630.0,111660.0,309
SPFB.RTS-12.18,1,19/09/18,17:21,111650.0,111730.0,111650.0,111710.0,454
SPFB.RTS-12.18,1,19/09/18,17:22,111710.0,111720.0,111680.0,111700.0,237
SPFB.RTS-12.18,1,19/09/18,17:23,111700.0,111720.0,111630.0,111710.0,351
SPFB.RTS-12.18,1,19/09/18,17:24,111720.0,111720.0,111690.0,111710.0,60
SPFB.RTS-12.18,1,19/09/18,17:25,111710.0,111720.0,111610.0,111660.0,313
SPFB.RTS-12.18,1,19/09/18,17:26,111670.0,111730.0,111650.0,111670.0,200
SPFB.RTS-12.18,1,19/09/18,17:27,111670.0,111670.0,111620.0,111630.0,87
SPFB.RTS-12.18,1,19/09/18,17:28,111640.0,111650.0,111630.0,111650.0,80
SPFB.RTS-12.18,1,19/09/18,17:29,111640.0,111650.0,111610.0,111640.0,106
SPFB.RTS-12.18,1,19/09/18,17:30,111640.0,111670.0,111640.0,111670.0,215
SPFB.RTS-12.18,1,19/09/18,17:31,111670.0,111720.0,111660.0,111690.0,331
SPFB.RTS-12.18,1,19/09/18,17:32,111680.0,111710.0,111660.0,111700.0,204
SPFB.RTS-12.18,1,19/09/18,17:33,111700.0,111800.0,111700.0,111770.0,470
SPFB.RTS-12.18,1,19/09/18,17:34,111750.0,111780.0,111750.0,111760.0,107
SPFB.RTS-12.18,1,19/09/18,17:35,111750.0,111790.0,111700.0,111780.0,495
SPFB.RTS-12.18,1,19/09/18,17:36,111790.0,111820.0,111730.0,111800.0,528
SPFB.RTS-12.18,1,19/09/18,17:37,111800.0,111840.0,111760.0,111820.0,241
SPFB.RTS-12.18,1,19/09/18,17:38,111820.0,111850.0,111780.0,111830.0,516
SPFB.RTS-12.18,1,19/09/18,17:39,111830.0,111850.0,111790.0,111790.0,141
SPFB.RTS-12.18,1,19/09/18,17:40,111790.0,111800.0,111770.0,111790.0,105
SPFB.RTS-12.18,1,19/09/18,17:41,111780.0,111800.0,111730.0,111730.0,276
SPFB.RTS-12.18,1,19/09/18,17:42,111740.0,111770.0,111740.0,111750.0,163
SPFB.RTS-12.18,1,19/09/18,17:43,111750.0,111750.0,111720.0,111730.0,128
SPFB.RTS-12.18,1,19/09/18,17:44,111720.0,111740.0,111710.0,111720.0,118
SPFB.RTS-12.18,1,19/09/18,17:45,111720.0,111730.0,111650.0,111670.0,182
SPFB.RTS-12.18,1,19/09/18,17:46,111650.0,111700.0,111630.0,111670.0,345
SPFB.RTS-12.18,1,19/09/18,17:47,111680.0,111710.0,111670.0,111710.0,92
SPFB.RTS-12.18,1,19/09/18,17:48,111690.0,111710.0,111670.0,111710.0,137
SPFB.RTS-12.18,1,19/09/18,17:49,111710.0,111710.0,111710.0,111710.0,35
SPFB.RTS-12.18,1,19/09/18,17:50,111710.0,111720.0,111700.0,111710.0,84
SPFB.RTS-12.18,1,19/09/18,17:51,111700.0,111740.0,111680.0,111680.0,161
SPFB.RTS-12.18,1,19/09/18,17:52,111700.0,111710.0,111670.0,111670.0,66
SPFB.RTS-12.18,1,19/09/18,17:53,111670.0,111700.0,111670.0,111680.0,36
SPFB.RTS-12.18,1,19/09/18,17:54,111690.0,111730.0,111680.0,111680.0,141
SPFB.RTS-12.18,1,19/09/18,17:55,111670.0,111710.0,111670.0,111700.0,112
SPFB.RTS-12.18,1,19/09/18,17:56,111700.0,111720.0,111680.0,111690.0,106
SPFB.RTS-12.18,1,19/09/18,17:57,111680.0,111730.0,111680.0,111690.0,67
SPFB.RTS-12.18,1,19/09/18,17:58,111690.0,111690.0,111650.0,111660.0,41
SPFB.RTS-12.18,1,19/09/18,17:59,111660.0,111670.0,111580.0,111650.0,333
SPFB.RTS-12.18,1,19/09/18,18:00,111640.0,111690.0,111640.0,111670.0,149
SPFB.RTS-12.18,1,19/09/18,18:01,111670.0,111690.0,111590.0,111620.0,236
SPFB.RTS-12.18,1,19/09/18,18:02,111610.0,111680.0,111600.0,111650.0,246
SPFB.RTS-12.18,1,19/09/18,18:03,111660.0,111670.0,111650.0,111650.0,40
SPFB.RTS-12.18,1,19/09/18,18:04,111650.0,111670.0,111650.0,111660.0,41
SPFB.RTS-12.18,1,19/09/18,18:05,111670.0,111720.0,111650.0,111690.0,269
SPFB.RTS-12.18,1,19/09/18,18:06,111720.0,111740.0,111690.0,111700.0,178
SPFB.RTS-12.18,1,19/09/18,18:07,111710.0,111760.0,111710.0,111750.0,219
SPFB.RTS-12.18,1,19/09/18,18:08,111740.0,111780.0,111710.0,111780.0,223
SPFB.RTS-12.18,1,19/09/18,18:09,111780.0,111820.0,111780.0,111810.0,230
SPFB.RTS-12.18,1,19/09/18,18:10,111810.0,111830.0,111780.0,111800.0,173
SPFB.RTS-12.18,1,19/09/18,18:11,111810.0,111850.0,111800.0,111830.0,167
SPFB.RTS-12.18,1,19/09/18,18:12,111830.0,111850.0,111810.0,111850.0,178
SPFB.RTS-12.18,1,19/09/18,18:13,111840.0,111860.0,111820.0,111830.0,182
SPFB.RTS-12.18,1,19/09/18,18:14,111830.0,111860.0,111820.0,111860.0,171
SPFB.RTS-12.18,1,19/09/18,18:15,111860.0,111870.0,111840.0,111870.0,168
SPFB.RTS-12.18,1,19/09/18,18:16,111850.0,111890.0,111830.0,111860.0,559
SPFB.RTS-12.18,1,19/09/18,18:17,111880.0,111890.0,111790.0,111820.0,1053
SPFB.RTS-12.18,1,19/09/18,18:18,111810.0,111820.0,111770.0,111800.0,198
SPFB.RTS-12.18,1,19/09/18,18:19,111790.0,111840.0,111790.0,111830.0,192
SPFB.RTS-12.18,1,19/09/18,18:20,111820.0,111840.0,111780.0,111780.0,172
SPFB.RTS-12.18,1,19/09/18,18:21,111780.0,111800.0,111770.0,111790.0,197
SPFB.RTS-12.18,1,19/09/18,18:22,111780.0,111810.0,111770.0,111810.0,140
SPFB.RTS-12.18,1,19/09/18,18:23,111790.0,111820.0,111780.0,111820.0,122
SPFB.RTS-12.18,1,19/09/18,18:24,111820.0,111860.0,111810.0,111850.0,279
SPFB.RTS-12.18,1,19/09/18,18:25,111840.0,111880.0,111830.0,111860.0,143
SPFB.RTS-12.18,1,19/09/18,18:26,111870.0,111890.0,111840.0,111840.0,146
SPFB.RTS-12.18,1,19/09/18,18:27,111850.0,111880.0,111850.0,111880.0,170
SPFB.RTS-12.18,1,19/09/18,18:28,111880.0,111940.0,111850.0,111920.0,889
SPFB.RTS-12.18,1,19/09/18,18:29,111930.0,111940.0,111860.0,111900.0,454
SPFB.RTS-12.18,1,19/09/18,18:30,111900.0,111930.0,111890.0,111900.0,271
SPFB.RTS-12.18,1,19/09/18,18:31,111890.0,111920.0,111870.0,111890.0,325
SPFB.RTS-12.18,1,19/09/18,18:32,111910.0,111930.0,111890.0,111900.0,358
SPFB.RTS-12.18,1,19/09/18,18:33,111910.0,111920.0,111880.0,111910.0,194
SPFB.RTS-12.18,1,19/09/18,18:34,111930.0,111950.0,111910.0,111930.0,147
SPFB.RTS-12.18,1,19/09/18,18:35,111930.0,112000.0,111920.0,111970.0,589
SPFB.RTS-12.18,1,19/09/18,18:36,111980.0,112040.0,111960.0,111990.0,588
SPFB.RTS-12.18,1,19/09/18,18:37,112000.0,112030.0,111970.0,112010.0,242
SPFB.RTS-12.18,1,19/09/18,18:38,112010.0,112030.0,111990.0,112000.0,232
SPFB.RTS-12.18,1,19/09/18,18:39,112000.0,112020.0,111980.0,112000.0,265
SPFB.RTS-12.18,1,19/09/18,18:40,111990.0,112020.0,111970.0,112020.0,282
SPFB.RTS-12.18,1,19/09/18,18:41,112030.0,112050.0,112010.0,112010.0,310
SPFB.RTS-12.18,1,19/09/18,18:42,112010.0,112050.0,112000.0,112040.0,364
SPFB.RTS-12.18,1,19/09/18,18:43,112040.0,112050.0,112000.0,112020.0,237
SPFB.RTS-12.18,1,19/09/18,18:44,112020.0,112060.0,112020.0,112050.0,83
SPFB.RTS-12.18,1,19/09/18,18:45,112030.0,112100.0,112020.0,112050.0,441
SPFB.RTS-12.18,1,19/09/18,19:06,112080.0,112140.0,112020.0,112090.0,657
SPFB.RTS-12.18,1,19/09/18,19:07,112100.0,112100.0,111990.0,112040.0,268
SPFB.RTS-12.18,1,19/09/18,19:08,112030.0,112050.0,111980.0,112000.0,210
SPFB.RTS-12.18,1,19/09/18,19:09,112000.0,112030.0,111990.0,112000.0,130
SPFB.RTS-12.18,1,19/09/18,19:10,112010.0,112010.0,111970.0,111970.0,101
SPFB.RTS-12.18,1,19/09/18,19:11,111980.0,111990.0,111950.0,111960.0,234
SPFB.RTS-12.18,1,19/09/18,19:12,111970.0,111980.0,111940.0,111940.0,124
SPFB.RTS-12.18,1,19/09/18,19:13,111950.0,111950.0,111910.0,111910.0,193
SPFB.RTS-12.18,1,19/09/18,19:14,111910.0,111960.0,111900.0,111960.0,137
SPFB.RTS-12.18,1,19/09/18,19:15,111940.0,112010.0,111940.0,112000.0,394
SPFB.RTS-12.18,1,19/09/18,19:16,112000.0,112040.0,112000.0,112020.0,60
SPFB.RTS-12.18,1,19/09/18,19:17,112040.0,112040.0,112020.0,112020.0,28
SPFB.RTS-12.18,1,19/09/18,19:18,112010.0,112020.0,111980.0,111980.0,71
SPFB.RTS-12.18,1,19/09/18,19:19,112010.0,112020.0,111990.0,111990.0,38
SPFB.RTS-12.18,1,19/09/18,19:20,112000.0,112070.0,111990.0,112060.0,138
SPFB.RTS-12.18,1,19/09/18,19:21,112060.0,112090.0,112040.0,112090.0,89
SPFB.RTS-12.18,1,19/09/18,19:22,112070.0,112070.0,112020.0,112020.0,52
SPFB.RTS-12.18,1,19/09/18,19:23,112020.0,112090.0,112020.0,112080.0,175
SPFB.RTS-12.18,1,19/09/18,19:24,112090.0,112090.0,112070.0,112070.0,110
SPFB.RTS-12.18,1,19/09/18,19:25,112070.0,112090.0,112060.0,112090.0,170
SPFB.RTS-12.18,1,19/09/18,19:26,112080.0,112090.0,112060.0,112060.0,47
SPFB.RTS-12.18,1,19/09/18,19:27,112070.0,112080.0,112060.0,112060.0,34
SPFB.RTS-12.18,1,19/09/18,19:28,112080.0,112090.0,112060.0,112090.0,96
SPFB.RTS-12.18,1,19/09/18,19:29,112100.0,112100.0,112070.0,112070.0,31
SPFB.RTS-12.18,1,19/09/18,19:30,112090.0,112100.0,112070.0,112090.0,39
SPFB.RTS-12.18,1,19/09/18,19:31,112090.0,112120.0,112080.0,112120.0,112
SPFB.RTS-12.18,1,19/09/18,19:32,112120.0,112130.0,112090.0,112130.0,61
SPFB.RTS-12.18,1,19/09/18,19:33,112120.0,112120.0,112080.0,112110.0,102
SPFB.RTS-12.18,1,19/09/18,19:34,112110.0,112120.0,112110.0,112120.0,34
SPFB.RTS-12.18,1,19/09/18,19:35,112110.0,112130.0,112110.0,112130.0,85
SPFB.RTS-12.18,1,19/09/18,19:36,112120.0,112120.0,112100.0,112100.0,27
SPFB.RTS-12.18,1,19/09/18,19:37,112100.0,112120.0,112060.0,112060.0,120
SPFB.RTS-12.18,1,19/09/18,19:38,112070.0,112080.0,112050.0,112050.0,45
SPFB.RTS-12.18,1,19/09/18,19:39,112050.0,112060.0,112010.0,112040.0,92
SPFB.RTS-12.18,1,19/09/18,19:40,112040.0,112040.0,112020.0,112020.0,8
SPFB.RTS-12.18,1,19/09/18,19:41,112030.0,112050.0,112010.0,112050.0,69
SPFB.RTS-12.18,1,19/09/18,19:42,112030.0,112040.0,112000.0,112000.0,114
SPFB.RTS-12.18,1,19/09/18,19:43,112000.0,112010.0,111970.0,111970.0,175
SPFB.RTS-12.18,1,19/09/18,19:44,111990.0,112000.0,111970.0,111980.0,70
SPFB.RTS-12.18,1,19/09/18,19:45,111980.0,112000.0,111980.0,111990.0,16
SPFB.RTS-12.18,1,19/09/18,19:46,111980.0,112020.0,111980.0,112010.0,12
SPFB.RTS-12.18,1,19/09/18,19:47,112010.0,112010.0,112000.0,112000.0,52
SPFB.RTS-12.18,1,19/09/18,19:48,112000.0,112010.0,112000.0,112010.0,19
SPFB.RTS-12.18,1,19/09/18,19:49,111990.0,111990.0,111990.0,111990.0,3
SPFB.RTS-12.18,1,19/09/18,19:50,112000.0,112010.0,111980.0,112010.0,73
SPFB.RTS-12.18,1,19/09/18,19:51,112010.0,112010.0,111990.0,112000.0,74
SPFB.RTS-12.18,1,19/09/18,19:52,112000.0,112000.0,111990.0,112000.0,57
SPFB.RTS-12.18,1,19/09/18,19:53,111980.0,111980.0,111980.0,111980.0,12
SPFB.RTS-12.18,1,19/09/18,19:54,111980.0,112000.0,111980.0,112000.0,19
SPFB.RTS-12.18,1,19/09/18,19:55,112000.0,112000.0,111990.0,111990.0,4
SPFB.RTS-12.18,1,19/09/18,19:56,112000.0,112010.0,111990.0,112000.0,16
SPFB.RTS-12.18,1,19/09/18,19:57,112000.0,112010.0,112000.0,112010.0,28
SPFB.RTS-12.18,1,19/09/18,19:58,112010.0,112010.0,112010.0,112010.0,16
SPFB.RTS-12.18,1,19/09/18,19:59,112010.0,112030.0,112000.0,112020.0,34
SPFB.RTS-12.18,1,19/09/18,20:00,112020.0,112030.0,112020.0,112020.0,51
SPFB.RTS-12.18,1,19/09/18,20:01,112020.0,112030.0,112020.0,112030.0,5
SPFB.RTS-12.18,1,19/09/18,20:02,112020.0,112030.0,112010.0,112030.0,19
SPFB.RTS-12.18,1,19/09/18,20:03,112030.0,112040.0,112020.0,112020.0,7
SPFB.RTS-12.18,1,19/09/18,20:04,112020.0,112050.0,112020.0,112030.0,40
SPFB.RTS-12.18,1,19/09/18,20:05,112020.0,112020.0,112000.0,112020.0,39
SPFB.RTS-12.18,1,19/09/18,20:06,112010.0,112020.0,112010.0,112020.0,7
SPFB.RTS-12.18,1,19/09/18,20:07,112020.0,112030.0,111980.0,111980.0,92
SPFB.RTS-12.18,1,19/09/18,20:08,111980.0,111980.0,111970.0,111970.0,21
SPFB.RTS-12.18,1,19/09/18,20:09,111970.0,111980.0,111950.0,111950.0,96
SPFB.RTS-12.18,1,19/09/18,20:10,111950.0,111960.0,111950.0,111960.0,3
SPFB.RTS-12.18,1,19/09/18,20:11,111960.0,111990.0,111960.0,111990.0,25
SPFB.RTS-12.18,1,19/09/18,20:12,111980.0,112000.0,111980.0,112000.0,17
SPFB.RTS-12.18,1,19/09/18,20:13,112000.0,112020.0,111990.0,112020.0,40
SPFB.RTS-12.18,1,19/09/18,20:14,112020.0,112030.0,112000.0,112030.0,45
SPFB.RTS-12.18,1,19/09/18,20:15,112030.0,112030.0,112000.0,112000.0,10
SPFB.RTS-12.18,1,19/09/18,20:16,112010.0,112020.0,112000.0,112000.0,64
